year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez
2018,226247000,FRA,fishing,36.64857680669286,316,998.1404948653355,F/V J.M.CHRISTIAN 6,FQBN,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,3.624305555555556,3617.5661407654075,2
2018,642609000,LBY,fishing,32,276.235,475.391005714675,TRIPOLITANIA,5ASA,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,12.859722222222224,6113.396280433578,2
2018,256000058,MLT,fishing,23.9,95.77,470,MADONNA DI POMPEI,9H7793,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,35.8625,16855.375,3
2018,605026711,DZA,fishing,28.47286482778,204,401.40553826859997,E.MOSTEFA BENBOULAID,7TBN,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,82.16125,32979.980781071004,9
2018,248932000,MLT,fishing,32,189,468.1714057475,MAE YEMANJA,9HB2103,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,64.2611111111111,30085.21472378518,16
2018,642711000,LBY,fishing,32,276.235,769.4253939132715,CYRENE,5ARY,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,22.450138888888883,17273.706957990984,3
2018,777777777,CHN,fishing,44.96,471,800,ARCHANGEL MICHAEL,12345,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,8.049583333333333,6439.666666666666,2
2018,256000219,MLT,fishing,21.5,48.69,238.72,SAN GORG 3,9H8834,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,29.656388888888884,7079.573155555554,5
2018,605066265,DZA,fishing,25,143,351.5984299359,BENI LOUMA,7T6265,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,20.335277777777776,7149.851738977064,1
2018,229496000,MLT,fishing,24.93,125,600,PESCE AZZURRO,9HB3488,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,12.01902777777778,7211.416666666668,4
2018,642606021,LBY,fishing,28.605581127075002,172.7294560595,674.042062282875,MORINA,5AMV,5682,200NM,Italian Exclusive Economic Zone,ITA,ITA,NA,NA,9.822222222222223,6620.590922867351,2
2018,225436000,ESP,fishing,50,850,970.59,ADEXE PRIMERO,EACQ,5684,200NM,Lithuanian Exclusive Economic Zone,LTU,LTU,NA,NA,3.1195833333333325,3027.836387499999,1
2018,642167243,LBY,fishing,28,150,302.32679339006665,ARWA,5APP,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,97.32236111111114,29423.157359872355,7
2018,672543000,TUN,fishing,23.2,93,285.14721251087497,MOHSEN,3V4853,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,98.09236111111112,27970.76333944349,13
2018,642609000,LBY,fishing,32,276.235,475.391005714675,TRIPOLITANIA,5ASA,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,72.79986111111111,34608.39918949977,10
2018,642711000,LBY,fishing,32,276.235,769.4253939132715,CYRENE,5ARY,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,5.986111111111112,4605.865899675278,1
2018,247300940,ITA,fishing,25.0625,118,336,ANNA,IVJY,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,497.8663888888892,167283.10666666678,46
2018,247306530,ITA,fishing,22.27,58,317,SOFIA FABIO,ILBU,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,64.75416666666666,20527.07083333333,3
2018,605026711,DZA,fishing,28.47286482778,204,401.40553826859997,E.MOSTEFA BENBOULAID,7TBN,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,13.514583333333334,5424.828597392517,6
2018,642606021,LBY,fishing,28.605581127075002,172.7294560595,674.042062282875,MORINA,5AMV,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,2.8327777777777783,1909.4113753224335,1
2018,224095720,ESP,fishing,24.97,119.07,415.17358437587495,HISPANIA DOS,ECCC,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,143.77361111111114,59691.00546366313,30
2018,672054000,TUN,fishing,33.21267732255,234.27631453905,632.13933531775,HMAIDA,NA,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,2.9601388888888893,1871.2202296704456,1
2018,227504000,FRA,fishing,40.82340840166153,220,1302.5342043389926,F/V  J.M.CHRISTIAN 4,FGGS,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,39.152638888888895,50997.651342910794,4
2018,273336280,RUS,fishing,56.07,671.333333333,882,SOLYARIS,UBLK8,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,96.31652777777784,84951.17750000005,5
2018,226247000,FRA,fishing,36.64857680669286,316,998.1404948653355,F/V J.M.CHRISTIAN 6,FQBN,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,17.339166666666667,17306.924397219198,5
2018,210380000,CYP,fishing,27.2,110.333333333,265,MFV RANIA,P3WS8,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,639.2595833333332,169403.7895833333,72
2018,672525000,TUN,fishing,33.95,249,616.7692736918715,MAJD,3V4861,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,96.61472222222227,59588.99205294195,12
2018,672051000,TUN,fishing,27.8679452048,127.17497523975001,494.90160721445,KARIM,3VTE,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,20.350694444444443,10071.591388485733,6
2018,777777777,CHN,fishing,44.96,471,800,ARCHANGEL MICHAEL,12345,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,14.176527777777777,11341.22222222222,3
2018,247150050,ITA,fishing,21.205,96,175,SALVATORE RUSSO,IZGR,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,261.19138888888887,45708.493055555555,33
2018,209353000,CYP,fishing,24.52771760997143,110,242.71,ALEXANDER K,P3ZA4,5685,200NM,Maltese Exclusive Economic Zone,MLT,MLT,NA,NA,3.929166666666666,953.6480416666665,2
2018,244205000,NLD,fishing,43.99,546,1471,HD29 MORGENSTER,PGAP,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,74.93527777777777,110229.7936111111,7
2018,273219300,RUS,fishing,51.61509411176,926.7819510455201,1199.43676537032,A.MASHAKOV,UAKC,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,11.785000000000002,14135.362279889223,3
2018,220118000,DNK,fishing,23.75653205410769,191.99181959091536,418.82480431323074,L620 AUSTRIA,OYAN,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,862.3012500000003,361153.1522903044,61
2018,265674430,SWE,fishing,12.965843689325,25.26814179293333,148.69344221486668,SOLVAAG GG146,SFC7281,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.3390277777777775,199.1046494991013,1
2018,235103716,GBR,fishing,12.462647219399999,11.33998817182,173.71594214458,WELFARE FR379,NA,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,240.96166666666664,41858.88294572823,77
2018,266461000,SWE,fishing,40.8416929836,642.14138268155,1286.8245265884998,GG707 ARKO,SBAK,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,426.26402777777736,548527.0057468455,55
2018,273843800,RUS,fishing,52.5,1315,1060,LL ANTIAS,UINP,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,774.9762499999994,821474.8249999994,42
2018,273517900,RUS,fishing,53.74,936,970,KOMARNO,UAZD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,460.9081944444432,447080.9486111099,23
2018,777777777,CHN,fishing,44.96,471,800,ARCHANGEL MICHAEL,12345,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,79.86833333333334,63894.66666666667,9
2018,265678750,SWE,fishing,12.480146818042856,28.185830555414285,343.5727034718857,THEA GG220,SFC9580,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,121.78680555555556,41842.622031927094,18
2018,220067000,DNK,fishing,24.20109667286923,156.09468522953077,443.96177128763077,FISHINGV.E95,OZTQ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,239.94222222222214,106525.17398446807,19
2018,219650000,DNK,fishing,24.740204164269233,209.79775879608462,453.83113272813847,L232 TOVE KYNDE,OWQR,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,424.5511111111112,192674.51165654536,42
2018,265704200,SWE,fishing,10.918243530671429,16.611483748828572,130.72754429404284,SD58 HANSVIK,SFB6978,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,4.962083333333334,648.6809687490652,22
2018,219001588,DNK,fishing,23.563250405575,145.19665640378335,494.86249567193335,SOFIE ALBERTE,OWNV,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,2.0130555555555554,996.1856961484724,5
2018,265600190,SWE,fishing,12.170411116885715,12.807290564328571,117.50769534104285,SD20 WESTERO,SFB8979,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,27.59111111111111,3242.1678785653066,14
2018,219799000,DNK,fishing,24.647402180671428,228.92782813177857,432.30681052387143,KAREN MARGRETHE,OYMD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,851.8245833333339,368249.5687466593,76
2018,57162740,UNK,fishing,16.05171597855,50.98591956065,145.57453408405,BOHOLM,LK4227,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.2033333333333334,175.17468934780683,1
2018,211234500,DEU,fishing,26.29,125,340,NG2 RHEIDERLAND,DEOG,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,2.681527777777778,911.7194444444445,1
2018,224085960,ESP,fishing,16.20000038,55.8,88.24,DO XILO,EA4004,5688,200NM,Portuguese Exclusive Economic Zone,PRT,PRT,NA,NA,3.4568055555555555,305.0285222222222,1
2018,224151980,ESP,fishing,14.30000019,46.668573230725,123.18703743089999,DANIEL Y MARIA,NA,5688,200NM,Portuguese Exclusive Economic Zone,PRT,PRT,NA,NA,37.66097222222222,4639.3435948229735,7
2018,207828370,BGR,fishing,14.52,30.06,132.39,VIKING,LZH2837,5689,200NM,Romanian Exclusive economic Zone,ROU,ROU,NA,NA,1.1438888888888887,151.43944999999997,1
2018,258306000,NOR,fishing,67.55,1535,3118.52,TROMSBAS,LAWQ,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,83.42347222222222,260157.76659444443,6
2018,777777777,CHN,fishing,44.96,471,800,ARCHANGEL MICHAEL,12345,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,80.92777777777778,64742.22222222222,18
2018,257543500,NOR,fishing,21.61,79,386.1375,ANN-BRITA,LMMU,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,11.706388888888888,4520.275739583333,1
2018,440125630,KOR,fishing,35.432622998333336,148.0622140243,537.0381819963,3 JANG SUNG HO,302,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,4.375277777777778,2349.6912235065893,1
2018,440403740,KOR,fishing,26.2299556356,139.5794054635,264.4449006726,NO.205 SAM IL,502SAMI,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,134.56958333333336,35586.240098136506,14
2018,412440655,CHN,fishing,54.97396169295,763.6570391988,1531.71009961575,FUYUANYU197,8,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,4.93125,7553.245428730168,1
2018,257480500,NOR,fishing,23.8,124,441.3,INGER VICTORIA,JXAC,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,14.476666666666667,6388.553,2
2018,259963000,NOR,fishing,49.82,1003,1765.2,GENESIS,LLGS,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,9.225416666666666,16284.7055,1
2018,258074000,NOR,fishing,19.78,123,441.3,GULLHOLMEN,JWZQ,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,7.024444444444445,3099.8873333333336,2
2018,412440478,CHN,fishing,45.94275566022,960,658.7079062901399,FU YUAN YU 081,88081,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,5.1506944444444445,3392.8031534402553,1
2018,258143000,NOR,fishing,20.86,118,279.49,MIKKELSEN,LK4154,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,21.89472222222222,6119.355913888889,2
2018,257586600,NOR,fishing,31.7,310,706.08,SKARBERG,LMCU,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,3.6970833333333335,2610.4366000000005,1
2018,259154000,NOR,fishing,19.79,137,371.4275,BOGASUND,JXVP,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,10.46861111111111,3888.330053472222,1
2018,257812500,NOR,fishing,15.01,48,235.36,SOLRAND F-1-G,LDRW,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,17.80236111111111,4189.9637111111115,2
2018,257382900,NOR,fishing,10.35,11,94.144,SINDRE,LK3412,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,2.4504166666666665,230.69202666666666,1
2018,367444760,USA,fishing,17.65243902,117.55898294906923,98,CYNOSURE,WDF3852,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,6.896527777777778,675.8597222222222,1
2018,257538500,NOR,fishing,24.15,99,312.5875,MJOSUND,LENQ,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,11.020833333333334,3444.9747395833333,1
2018,257038740,NOR,fishing,10.99,22,111.796,NORDSTRAND,LK6028,5690,200NM,Russian Exclusive economic Zone,RUS,RUS,NA,NA,2.5061111111111103,280.1731977777777,1
2018,247140110,ITA,fishing,23.585,81,622,ANDREADORIAII,IWFD,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,69.62680555555556,43307.87305555556,4
2018,777777777,CHN,fishing,44.96,471,800,ARCHANGEL MICHAEL,12345,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,21.23,16984,4
2018,247300940,ITA,fishing,25.0625,118,336,ANNA,IVJY,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,1287.5483333333339,432616.24000000017,75
2018,247301120,ITA,fishing,20.4,46,170.6,MARIELLA,IZHG,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,49.94430555555555,8520.498527777776,5
2018,229496000,MLT,fishing,24.93,125,600,PESCE AZZURRO,9HB3488,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,64.7231944444444,38833.91666666664,8
2018,226247000,FRA,fishing,36.64857680669286,316,998.1404948653355,F/V J.M.CHRISTIAN 6,FQBN,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,55.66430555555554,55560.79749355745,5
2018,256000656,MLT,fishing,23.9,75,597,ALBASEL,9H9531,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,594.672083333333,355019.23374999984,38
2018,256000058,MLT,fishing,23.9,95.77,470,MADONNA DI POMPEI,9H7793,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,576.8383333333334,271114.01666666666,36
2018,247150050,ITA,fishing,21.205,96,175,SALVATORE RUSSO,IZGR,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,535.800138888889,93765.02430555558,36
2018,263500286,PRT,fishing,19.7,112.15,268.45,GARCIA MIGUEL,CUGT9,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,49.38888888888889,13258.447222222223,3
2018,256000527,MLT,fishing,23.19,176,668.7947074512582,BUDAFELL,9H8646,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,112.33111111111107,75126.45259323031,11
2018,227504000,FRA,fishing,40.82340840166153,220,1302.5342043389926,F/V  J.M.CHRISTIAN 4,FGGS,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,76.23861111111111,99303.39866352099,5
2018,227803000,FRA,fishing,20.6,53.3333333333,442,F/V ESPEMAR,FPHZ,5693,200NM,Spanish Exclusive Economic Zone,ESP,ESP,NA,NA,5.496249999999998,2429.3424999999993,2
2018,261023870,POL,fishing,19.9265778461,52.963707440144454,277.0964361281222,KOL-161,SPS3041,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,1.6595833333333334,459.8646271242962,1
2018,291252503,UNK,fishing,15.1227721894,35.224902184933335,199.54151601886667,WINSTON H123,XP2496,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,21.290416666666665,4248.322018340013,3
2018,258523000,NOR,fishing,52.46723870134286,1444,1598.1923579680715,KRISTINE BONNEVIE,LGWS,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,22.59833333333334,36116.48363614848,4
2018,219005964,DNK,fishing,18.99678619821818,47.424732952581806,247.18785486656367,FN 322 SYRODDE,XP3053,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,388.1795833333333,95953.27850716315,53
2018,220352000,DNK,fishing,17.931742555057145,49.376014372557144,275.66307236667143,WICKI-ALEX,XP4513,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,122.7125,33827.30476779517,26
2018,261012540,POL,fishing,13.58732525105,14.7499397961,149.5590262504,JAMES COOK,SPS2649,5694,200NM,Swedish Exclusive Economic Zone,SWE,SWE,NA,NA,7.205555555555557,1077.655872482049,1
2018,273000436,RUS,fishing,15.13388823955,28.995990869375,160.594211235475,ESTRELA,NA,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,156.8365277777778,25187.03847138289,99
2018,273372620,RUS,fishing,29.085341944249997,97,683.1091786825,SCHS GELATI,NA,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,306.57055555555513,209421.160413793,35
2018,273373620,RUS,fishing,20.7949436213,93,362.0791268276,KAPITAN GORBENKO,NA,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,166.70555555555552,60360.60199286551,19
2018,273381470,RUS,fishing,17.9469776635,4.88,233.5399948797,SARMAT,NA,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,45.654583333333335,10662.171157901505,12
2018,273315030,RUS,fishing,26.5,104,232,TAGANROGSKIY ZALIV,UGVF,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,278.37111111111113,64582.09777777778,31
2018,273888000,RUS,fishing,21.082574608575,24.663112818625,350.979850255775,YORSH,NA,5695,Disputed,Disputed area Ukrainian Exclusive Economic Zone,UKR,UKR,NA,NA,32.5475,11423.516676199835,20
2018,259476000,NOR,fishing,27.49,315,728.145,TOJAKO,LIYG,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,57.77250000000004,42066.75701250003,5
2018,257435500,NOR,fishing,27.43,278,790.6625,BENJACO,LNYZ,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,35.46791666666667,28043.151661458334,5
2018,257116000,NOR,fishing,53.55,644,809.05,RADEK,LNXT,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,85.95305555555554,69540.3195972222,15
2018,258553000,NOR,fishing,38.05,498,1039.997,SKAGOYSUND,LMUR,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,52.06361111111109,54145.99936472221,6
2018,227301110,FRA,fishing,15.991342007246153,31,330.2706561090385,F/V ST CHRISTOPHE II,FU9303,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,227.79138888888892,75232.81146432248,54
2018,257687000,NOR,fishing,69.77,2302,4921.2305,AAKEROY,LDHM,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,271.24472222222255,1334857.7999640293,23
2018,227909000,FRA,fishing,35.661450283472725,226,812.8128153561,F/V LUMIAN,FHQI,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,368.1336111111113,299223.71687443,18
2018,224112790,ESP,fishing,20,50.52,147.06,ESMERALDA TERCERO,EA7329,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,8.54111111111111,1256.0557999999999,1
2018,228124900,FRA,fishing,16.338353333753844,69,282.5177393608615,F/V STECATHERINELAB,FGA3909,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,330.5173611111111,93377.01768062863,84
2018,257657600,NOR,fishing,14.99,42.573227135622226,441.3,SCOMBRUS,LG8393,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,191.6901388888893,84592.85829166685,17
2018,245263000,NLD,fishing,33.24629100850714,348,908.0902607908071,TX29 HELENA ELIZABET,PEPO,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,456.43208333333325,414481.529587458,35
2018,258523000,NOR,fishing,52.46723870134286,1444,1598.1923579680715,KRISTINE BONNEVIE,LGWS,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,121.39375000000007,194010.5635550867,13
2018,257037710,NOR,fishing,45.0448530841,498,1373.6247860288,GUNNAR K,LEPP,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,76.94277777777776,105690.50666146148,7
2018,219006142,DNK,fishing,22.42558150299,185.04522929363998,382.54773105454,PERNILLE BRO,OVPQ,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,10.607083333333332,4057.715662273093,9
2018,205345000,BEL,fishing,37.81,385,1181,B.462 FLOWING STREAM,OPSJ,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,216.78263888888878,256020.29652777765,17
2018,224011830,ESP,fishing,27.5499997467,117.24,352.94,ANDUIZA ANAIAK,EA4906,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,8.06638888888889,2846.9512944444446,1
2018,250000223,IRL,fishing,23.99,161,473,BRIDGETCARMEL,EI2944,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,350.71097222222215,165886.2898611111,73
2018,259963000,NOR,fishing,49.82,1003,1765.2,GENESIS,LLGS,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,54.00638888888891,95332.0776666667,6
2018,259154000,NOR,fishing,19.79,137,371.4275,BOGASUND,JXVP,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,56.718333333333305,21066.748754166656,5
2018,205059100,BEL,fishing,20.1414900262,7.5,218.6066045981,MARIE-LOE,OS8560,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,3.4754166666666677,759.7490370636469,3
2018,250104890,IRL,fishing,24.36,148,253,ARGONAUT IV,EI7492,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,4.518472222222223,1143.1734722222225,1
2018,257015000,NOR,fishing,63.97,1464,4265.9,TRYGVASON,LENJ,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,378.81611111111096,1615991.648388888,24
2018,258471000,NOR,fishing,27.97,392,750.21,FANOEYVAAG,LCRO,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,1724.2733333333322,1293567.0973999992,96
2018,259519000,NOR,fishing,23.99,199,433.945,EDNA SYNNOVE,LJNB,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,47.50375000000001,20614.014793750004,7
2018,224076440,ESP,fishing,17.87519939805,58.0642809589,165.51166372445,CORVO,EA4108,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,22.956249999999997,3799.5271303744044,3
2018,258678000,NOR,fishing,41.1,480,728.145,SALV0EY,LECG,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,153.1726388888891,111531.89114375015,12
2018,259501000,NOR,fishing,36.26,309,735.5,TRONDERHAV,LJBI,5696,200NM,United Kingdom Exclusive Economic Zone,GBR,GBR,NA,NA,28.528749999999985,20982.89562499999,2
