flag,ssvid,n
BMU,310001425,1
BMU,310181111,1
BOL,720028077,1
BRA,710040039,1
BRA,710080146,1
BRB,314033333,1
BRB,314222222,1
BRB,314800008,1
BRB,314807777,1
BRN,508347223,1
BRN,508604102,1
BTN,410000020,1
BTN,410000070,1
BTN,410000099,1
BTN,410000175,1
BTN,410001017,1
BTN,410001988,1
BTN,410002225,1
BTN,410002230,1
BTN,410002261,1
BTN,410002962,1
BTN,410003471,1
BTN,410004288,1
BTN,410005866,1
BTN,410006191,1
BTN,410006699,1
BTN,410050325,1
BTN,410055001,1
BTN,410055865,1
BTN,410082682,1
BTN,410088028,1
BTN,410088888,1
BTN,410111111,1
BTN,410123456,1
BTN,410202365,1
BTN,410222222,1
BTN,410280097,1
BTN,410280195,1
BTN,410288883,1
BTN,410302027,1
BTN,410582704,1
BTN,410666888,1
BTN,410703186,1
BTN,410800701,1
BTN,410900000,1
BTN,410900039,1
BWA,611680009,1
BWA,611868904,1
CAF,612037957,1
CAF,612233668,1
CAF,612322367,1
CAF,612331595,1
CAF,612333314,1
CAF,612333912,1
CAF,612333919,1
CAF,612333926,1
CAF,612333927,1
CAF,612334152,1
CAF,612334401,1
CAF,612364528,1
CAN,316002732,1
CAN,316003702,1
CAN,316004771,1
CAN,316004982,1
CAN,316005693,1
CAN,316006103,1
CAN,316006264,1
CAN,316010643,1
CAN,316019088,1
CAN,316021912,1
CAN,316036604,1
CHL,725000287,1
CHL,760000570,1
CHN,77999,1
CHN,41269518,1
CHN,56027891,1
CHN,81560508,1
CHN,98311498,1
CHN,98311920,1
CHN,98315448,1
CHN,98324633,1
CHN,98329615,1
CHN,98329835,1
CHN,98334565,1
CHN,98334566,1
CHN,98338052,1
CHN,98338699,1
CHN,100003200,1
CHN,100003518,1
CHN,100888496,1
CHN,101000006,1
CHN,150202935,1
CHN,151001036,1
CHN,180305006,1
CHN,200000019,1
CHN,200000666,1
CHN,200000772,1
CHN,200000929,1
CHN,200002626,1
CHN,200003694,1
CHN,200004133,1
CHN,200004438,1
CHN,200005173,1
CHN,200005219,1
CHN,200005355,1
CHN,200005503,1
CHN,200005877,1
CHN,200007262,1
CHN,200007704,1
CHN,200008179,1
CHN,200012608,1
CHN,200012757,1
CHN,200013454,1
CHN,200014143,1
CHN,200014669,1
CHN,200014677,1
CHN,200015953,1
CHN,200015976,1
CHN,200016002,1
CHN,200016093,1
CHN,200016104,1
CHN,200016304,1
CHN,200017191,1
CHN,200017196,1
CHN,200017208,1
CHN,200020096,1
CHN,200020733,1
CHN,200020773,1
CHN,200021395,1
CHN,200021402,1
CHN,200021423,1
CHN,200021442,1
CHN,200023362,1
CHN,200023374,1
CHN,200023432,1
CHN,200023439,1
CHN,200023451,1
CHN,200023608,1
CHN,200024707,1
CHN,200032990,1
CHN,200033026,1
CHN,200033079,1
CHN,200033080,1
CHN,200033090,1
CHN,200033098,1
CHN,200033118,1
CHN,200041608,1
CHN,200041924,1
CHN,200041950,1
CHN,200042213,1
CHN,200042272,1
CHN,200216276,1
CHN,219005778,1
CHN,241241241,1
CHN,245357869,1
CHN,316009160,1
CHN,333355598,1
CHN,338223929,1
CHN,412010338,1
CHN,412015026,1
CHN,412026789,1
CHN,412056858,1
CHN,412111310,1
CHN,412123557,1
CHN,412200249,1
CHN,412201035,1
CHN,412201846,1
CHN,412201847,1
CHN,412202805,1
CHN,412202816,1
CHN,412209009,1
CHN,412209147,1
CHN,412209148,1
CHN,412209149,1
CHN,412209152,1
CHN,412209153,1
CHN,412209196,1
CHN,412209197,1
CHN,412209198,1
CHN,412209199,1
CHN,412209590,1
CHN,412209610,1
CHN,412209620,1
CHN,412209630,1
CHN,412209650,1
CHN,412211777,1
CHN,412211887,1
CHN,412214633,1
CHN,412215130,1
CHN,412280946,1
CHN,412280956,1
CHN,412280984,1
CHN,412304225,1
CHN,412319255,1
CHN,412320293,1
CHN,412320332,1
CHN,412320601,1
CHN,412320847,1
CHN,412321024,1
CHN,412321245,1
CHN,412321246,1
CHN,412321941,1
CHN,412324235,1
CHN,412324808,1
CHN,412324934,1
CHN,412325113,1
CHN,412325325,1
CHN,412325866,1
CHN,412327806,1
CHN,412327868,1
CHN,412327898,1
CHN,412328873,1
CHN,412328874,1
CHN,412328897,1
CHN,412328908,1
CHN,412328991,1
CHN,412329027,1
CHN,412329028,1
CHN,412329362,1
CHN,412329363,1
CHN,412329375,1
CHN,412329517,1
CHN,412329681,1
CHN,412329755,1
CHN,412329798,1
CHN,412329851,1
CHN,412329917,1
CHN,412329964,1
CHN,412329977,1
CHN,412330572,1
CHN,412330597,1
CHN,412330625,1
CHN,412330626,1
CHN,412330866,1
CHN,412330951,1
CHN,412331157,1
CHN,412331158,1
CHN,412331258,1
CHN,412333493,1
CHN,412333563,1
CHN,412336827,1
CHN,412341176,1
CHN,412349788,1
CHN,412354239,1
CHN,412358121,1
CHN,412358205,1
CHN,412359163,1
CHN,412403590,1
CHN,412411791,1
CHN,412414671,1
CHN,412415205,1
CHN,412415216,1
CHN,412416019,1
CHN,412416056,1
CHN,412416181,1
CHN,412416269,1
CHN,412416352,1
CHN,412416436,1
CHN,412416515,1
CHN,412416572,1
CHN,412416584,1
CHN,412416715,1
CHN,412416875,1
CHN,412416881,1
CHN,412416897,1
CHN,412417079,1
CHN,412417238,1
CHN,412417269,1
CHN,412417574,1
CHN,412417712,1
CHN,412417882,1
CHN,412417889,1
CHN,412417955,1
CHN,412418287,1
CHN,412418629,1
CHN,412418646,1
CHN,412418683,1
CHN,412418714,1
CHN,412418754,1
CHN,412418814,1
CHN,412418874,1
CHN,412418973,1
CHN,412419271,1
CHN,412419379,1
CHN,412419495,1
CHN,412419525,1
CHN,412419544,1
CHN,412419638,1
CHN,412419755,1
CHN,412420032,1
CHN,412420158,1
CHN,412420509,1
CHN,412420834,1
CHN,412420836,1
CHN,412420838,1
CHN,412421177,1
CHN,412422367,1
CHN,412422582,1
CHN,412423135,1
CHN,412423402,1
CHN,412423487,1
CHN,412423489,1
CHN,412423491,1
CHN,412423496,1
CHN,412423511,1
CHN,412423514,1
CHN,412423516,1
CHN,412423517,1
CHN,412423564,1
CHN,412423687,1
CHN,412423731,1
CHN,412424396,1
CHN,412424558,1
CHN,412424584,1
CHN,412424616,1
CHN,412424617,1
CHN,412424625,1
CHN,412424649,1
CHN,412425016,1
CHN,412425207,1
CHN,412425252,1
CHN,412425265,1
CHN,412425314,1
CHN,412425937,1
CHN,412426908,1
CHN,412426997,1
CHN,412427077,1
CHN,412427344,1
CHN,412427631,1
CHN,412431026,1
CHN,412431031,1
CHN,412431072,1
CHN,412431106,1
CHN,412431123,1
CHN,412431222,1
CHN,412431233,1
CHN,412431476,1
CHN,412431487,1
CHN,412431515,1
CHN,412431722,1
CHN,412431788,1
CHN,412431814,1
CHN,412432169,1
CHN,412432213,1
CHN,412433493,1
CHN,412433888,1
CHN,412435158,1
CHN,412435202,1
CHN,412435663,1
CHN,412435721,1
CHN,412436012,1
CHN,412436047,1
CHN,412436268,1
CHN,412436296,1
CHN,412436366,1
CHN,412436424,1
CHN,412436443,1
CHN,412436463,1
CHN,412436682,1
CHN,412436727,1
CHN,412436851,1
CHN,412436995,1
CHN,412437043,1
CHN,412437085,1
CHN,412437137,1
CHN,412437144,1
CHN,412437783,1
CHN,412437876,1
CHN,412438259,1
CHN,412438974,1
CHN,412439279,1
CHN,412439643,1
CHN,412439764,1
CHN,412440066,1
CHN,412440262,1
CHN,412440263,1
CHN,412440264,1
CHN,412440266,1
CHN,412440271,1
CHN,412440272,1
CHN,412440332,1
CHN,412440335,1
CHN,412440569,1
CHN,412440577,1
CHN,412440614,1
CHN,412440617,1
CHN,412443388,1
CHN,412444000,1
CHN,412444124,1
CHN,412444397,1
CHN,412444415,1
CHN,412445121,1
CHN,412445147,1
CHN,412445663,1
CHN,412445834,1
CHN,412446016,1
CHN,412446287,1
CHN,412446317,1
CHN,412447101,1
CHN,412448704,1
CHN,412450509,1
CHN,412450575,1
CHN,412450632,1
CHN,412450802,1
CHN,412451059,1
CHN,412452596,1
CHN,412452597,1
CHN,412452609,1
CHN,412452636,1
CHN,412452729,1
CHN,412452785,1
CHN,412452826,1
CHN,412452917,1
CHN,412455695,1
CHN,412459908,1
CHN,412460037,1
CHN,412460075,1
CHN,412460111,1
CHN,412460112,1
CHN,412460114,1
CHN,412460115,1
CHN,412460117,1
CHN,412460282,1
CHN,412460283,1
CHN,412460288,1
CHN,412460289,1
CHN,412460358,1
CHN,412460411,1
CHN,412463242,1
CHN,412463477,1
CHN,412463478,1
CHN,412463481,1
CHN,412463482,1
CHN,412465076,1
CHN,412466024,1
CHN,412469626,1
CHN,412469645,1
CHN,412469675,1
CHN,412469678,1
CHN,412469796,1
CHN,412469911,1
CHN,412480833,1
CHN,412480955,1
CHN,412483151,1
CHN,412488596,1
CHN,412524881,1
CHN,412535550,1
CHN,412567876,1
CHN,412568282,1
CHN,412575700,1
CHN,412596636,1
CHN,412655182,1
CHN,412655778,1
CHN,412665500,1
CHN,412691550,1
CHN,412694580,1
CHN,412694590,1
CHN,412694610,1
CHN,412695170,1
CHN,412698170,1
CHN,412699510,1
CHN,412699520,1
CHN,412768798,1
CHN,412800007,1
CHN,412865231,1
CHN,412987778,1
CHN,412989878,1
CHN,413000526,1
CHN,413001525,1
CHN,413081512,1
CHN,413180908,1
CHN,413204940,1
CHN,413204950,1
CHN,413204960,1
CHN,413205070,1
CHN,413205080,1
CHN,413205090,1
CHN,413205110,1
CHN,413206008,1
CHN,413321790,1
CHN,413416413,1
CHN,413456500,1
CHN,413660069,1
CHN,413875465,1
CHN,413885011,1
CHN,415000568,1
CHN,415100103,1
CHN,415600001,1
CHN,416000014,1
CHN,416000022,1
CHN,416000068,1
CHN,416000073,1
CHN,416000077,1
CHN,416000110,1
CHN,416000123,1
CHN,416000298,1
CHN,416000531,1
CHN,416000777,1
CHN,416000789,1
CHN,416000823,1
CHN,416000865,1
CHN,416000866,1
CHN,416000915,1
CHN,416001143,1
CHN,416001216,1
CHN,416001346,1
CHN,416001404,1
CHN,416001484,1
CHN,416001564,1
CHN,416001583,1
CHN,416001596,1
CHN,416001660,1
CHN,416001673,1
CHN,416001777,1
CHN,416001789,1
CHN,416001791,1
CHN,416001907,1
CHN,416001924,1
CHN,416001931,1
CHN,416001989,1
CHN,416002013,1
CHN,416002296,1
CHN,416002503,1
CHN,416002608,1
CHN,416002651,1
CHN,416002963,1
CHN,416002982,1
CHN,416003047,1
CHN,416003238,1
CHN,416003248,1
CHN,416003294,1
CHN,416003405,1
CHN,416003495,1
CHN,416003504,1
CHN,416003599,1
CHN,416003656,1
CHN,416003738,1
CHN,416004094,1
CHN,416004102,1
CHN,416004162,1
CHN,416004274,1
CHN,416004319,1
CHN,416004353,1
CHN,416004412,1
CHN,416004415,1
CHN,416004576,1
CHN,416004601,1
CHN,416004637,1
CHN,416004641,1
CHN,416004754,1
CHN,416004768,1
CHN,416004771,1
CHN,416004811,1
CHN,416004935,1
CHN,416004956,1
CHN,416004965,1
CHN,416005018,1
CHN,416005048,1
CHN,416005050,1
CHN,416005055,1
CHN,416005057,1
CHN,416005109,1
CHN,416005137,1
CHN,416005145,1
CHN,416005153,1
CHN,416005177,1
CHN,416005242,1
CHN,416005265,1
CHN,416005283,1
CHN,416005297,1
CHN,416005321,1
CHN,416005362,1
CHN,416005393,1
CHN,416005411,1
CHN,416005495,1
CHN,416005984,1
CHN,416007005,1
CHN,416008344,1
CHN,416010509,1
CHN,416012640,1
CHN,416022122,1
CHN,416022567,1
CHN,416025009,1
CHN,416025531,1
CHN,416026616,1
CHN,416028281,1
CHN,416036216,1
CHN,416041037,1
CHN,416041043,1
CHN,416041048,1
CHN,416041062,1
CHN,416041633,1
CHN,416042124,1
CHN,416042159,1
CHN,416042160,1
CHN,416042186,1
CHN,416042187,1
CHN,416042212,1
CHN,416042375,1
CHN,416059655,1
CHN,416066555,1
CHN,416069800,1
CHN,416088021,1
CHN,416088033,1
CHN,416090492,1
CHN,416112266,1
CHN,416112277,1
CHN,416114313,1
CHN,416161118,1
CHN,416191700,1
CHN,416200023,1
CHN,416200024,1
CHN,416200053,1
CHN,416200054,1
CHN,416200064,1
CHN,416204220,1
CHN,416204324,1
CHN,416206600,1
CHN,416230166,1
CHN,416306401,1
CHN,416306413,1
CHN,416306414,1
CHN,416346365,1
CHN,416407821,1
CHN,416445558,1
CHN,416450002,1
CHN,416451004,1
CHN,416458607,1
CHN,416458608,1
CHN,416458609,1
CHN,416500319,1
CHN,416883947,1
CHN,416888999,1
CHN,416892012,1
CHN,416903291,1
CHN,416999136,1
CHN,440100880,1
CHN,440119490,1
CHN,440125190,1
CHN,440126420,1
CHN,440324010,1
CHN,440701660,1
CHN,440707290,1
CHN,800000045,1
CHN,800010961,1
CHN,800018072,1
CHN,800021976,1
CHN,800037589,1
CHN,800038240,1
CHN,800050465,1
CHN,800051156,1
CHN,800052523,1
CHN,875439712,1
CHN,888801287,1
CHN,900007956,1
CHN,900015179,1
CHN,900017570,1
CHN,900018694,1
CHN,900018697,1
CHN,900019857,1
CHN,900026743,1
CHN,900028755,1
CHN,900029157,1
CHN,900030747,1
CHN,900268802,1
CHN,900402633,1
CHN,900404203,1
CHN,902800168,1
CHN,919171697,1
CHN,941001152,1
CHN,941201211,1
CHN,997752241,1
CMR,613660001,1
COG,615000737,1
COG,615000956,1
COG,615300212,1
COG,615400732,1
COG,615590004,1
COG,615600003,1
COK,518000000,1
COK,518512603,1
COK,518518051,1
COK,518518070,1
COK,518880002,1
COL,730100906,1
COM,620010628,1
CPV,617158366,1
CRI,321365352,1
CUB,323455000,1
CXR,516031006,1
CXR,516031008,1
CXR,516513554,1
CXR,516516517,1
CYP,209353000,1
CYP,210002881,1
CYP,210700094,1
CYP,212088006,1
CYP,212331593,1
CYP,212332786,1
CYP,212417025,1
CYP,212446321,1
CYP,212458888,1
CYP,212460611,1
CYP,212481977,1
CYP,212485793,1
CYP,212567098,1
CYP,212586980,1
CYP,212802277,1
CYP,212807878,1
CZE,270024166,1
DEU,211201206,1
DEU,211203126,1
DEU,211210066,1
DEU,211210406,1
DEU,211320460,1
DEU,211481470,1
DEU,211481486,1
DEU,211485622,1
DEU,211516000,1
DEU,211548109,1
DEU,218885678,1
DEU,218888888,1
DJI,621819036,1
DNK,219004277,1
DNK,219005937,1
DNK,219005983,1
DNK,219006142,1
DNK,219018975,1
DNK,219808279,1
DOM,327042725,1
DZA,605200025,1
DZA,605200028,1
DZA,605683556,1
ECU,735856301,1
ECU,987357559,1
EGY,622388856,1
ESP,224013880,1
ESP,224015220,1
ESP,224049670,1
ESP,224051180,1
ESP,224055240,1
ESP,224056870,1
ESP,224069930,1
ESP,224088000,1
ESP,224103000,1
ESP,224148000,1
ESP,224175000,1
ESP,224273000,1
ESP,224275000,1
ESP,224283540,1
ESP,224313420,1
ESP,224324000,1
ESP,224370000,1
ESP,224710000,1
ESP,224922000,1
ESP,224935000,1
ESP,224938000,1
ESP,225983196,1
ESP,701000916,1
FIN,230000003,1
FIN,230100310,1
FIN,230500053,1
FJI,520502188,1
FRA,227146100,1
FRA,227146300,1
FRA,227567460,1
FRA,227919000,1
FRA,228019600,1
FRA,228021800,1
FRA,228086700,1
FRA,228102800,1
FRA,228197000,1
FRA,228212700,1
FRA,228215800,1
FRA,228217600,1
FRA,228217900,1
FRA,228235800,1
FRA,228301600,1
FRA,228728382,1
FRA,228855555,1
FRA,228878000,1
FRA,660005900,1
FRO,231078000,1
FSM,510033000,1
FSM,510040000,1
FSM,510229888,1
FSM,538060012,1
GBR,232006287,1
GBR,232007637,1
GBR,232011702,1
GBR,232140006,1
GBR,232156872,1
GBR,232320188,1
GBR,232342322,1
GBR,233282000,1
GBR,233965888,1
GBR,234568888,1
GBR,235000843,1
GBR,235040615,1
GBR,235054747,1
GBR,235058829,1
GBR,235059379,1
GBR,235060837,1
GBR,235067472,1
GBR,235069065,1
GBR,235070806,1
GBR,235072171,1
GBR,235086341,1
GBR,235087904,1
GBR,235089955,1
GBR,235090045,1
GBR,235091405,1
GBR,235096263,1
GBR,235098054,1
GBR,235103683,1
GBR,235103716,1
GBR,235108337,1
GBR,235111092,1
GBR,235186683,1
GBR,235279904,1
GBR,235458877,1
GBR,235841991,1
GBR,235841993,1
GEO,213437000,1
GEO,213442000,1
GEO,213450000,1
GEO,213483081,1
GEO,213667778,1
GIB,236312388,1
GIB,236418800,1
GIB,236781277,1
GIN,632587156,1
GIN,632611262,1
GNB,630123000,1
GNQ,631550540,1
GNQ,631553778,1
GNQ,631988199,1
GRC,237011000,1
GRC,237660062,1
GRC,240013095,1
