,RegionName,Country,Category,Type,Constant 2018 USD,SSF_USD,Reported vs modeled estimates
1935,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Tax exemption,0,0,NA
1936,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Fishing access,21155.13,0,Reported
1937,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Fuel subsidies,0,0,NA
1938,"South, Central America and Carribbean",Suriname,Ambiguous,Fisher assistance,0,0,NA
1939,"South, Central America and Carribbean",Suriname,Ambiguous,Vessel buyback,0,0,NA
1940,"South, Central America and Carribbean",Suriname,Ambiguous,Rural fisher communities,1195289.492,1195289.492,Modeled
1941,"South, Central America and Carribbean",Trinidad Tob,Beneficial,Fisheries mangt.,444198.93,257635.3794,Reported
1942,"South, Central America and Carribbean",Trinidad Tob,Beneficial,Fishery R&D,174718.2458,101336.5826,Reported
1943,"South, Central America and Carribbean",Trinidad Tob,Beneficial,MPAs,128045.2879,90805.92509,Modeled
1944,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Boat constsruct. & renov.,527124.5623,444285.4195,Modeled
1945,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Fisheries dev. projects,1559131.992,1556489.8,Modeled
1946,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Fishing port develop.,5019447.909,4612265.557,Reported
1947,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Markt. & storage infrast.,388674.0638,225430.957,Reported
1948,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Tax exemption,1835410.514,1267984.578,Modeled
1949,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Fishing access,576929.86,0,Reported
1950,"South, Central America and Carribbean",Trinidad Tob,Capacity-enhancing,Fuel subsidies,3702848.982,1680924.437,Modeled
1951,"South, Central America and Carribbean",Trinidad Tob,Ambiguous,Fisher assistance,68257.32882,39589.25072,Reported
1952,"South, Central America and Carribbean",Trinidad Tob,Ambiguous,Vessel buyback,0,0,NA
1953,"South, Central America and Carribbean",Trinidad Tob,Ambiguous,Rural fisher communities,888397.86,888397.86,Reported
1954,"South, Central America and Carribbean",Uruguay,Beneficial,Fisheries mangt.,12282171.54,4136149.917,Modeled
1955,"South, Central America and Carribbean",Uruguay,Beneficial,Fishery R&D,0,0,NA
1956,"South, Central America and Carribbean",Uruguay,Beneficial,MPAs,1842534.997,1362746.762,Modeled
1957,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1958,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Fisheries dev. projects,4883492.399,4749969.556,Modeled
1959,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Fishing port develop.,0,0,NA
1960,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1961,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Tax exemption,0,0,NA
1962,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Fishing access,58430.64,0,Reported
1963,"South, Central America and Carribbean",Uruguay,Capacity-enhancing,Fuel subsidies,0,0,NA
1964,"South, Central America and Carribbean",Uruguay,Ambiguous,Fisher assistance,0,0,NA
1965,"South, Central America and Carribbean",Uruguay,Ambiguous,Vessel buyback,0,0,NA
1966,"South, Central America and Carribbean",Uruguay,Ambiguous,Rural fisher communities,0,0,NA
1967,"South, Central America and Carribbean",Venezuela,Beneficial,Fisheries mangt.,21934463.03,16927533.54,Modeled
1968,"South, Central America and Carribbean",Venezuela,Beneficial,Fishery R&D,0,0,NA
1969,"South, Central America and Carribbean",Venezuela,Beneficial,MPAs,5072774.676,4784150.852,Modeled
1970,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1971,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Fisheries dev. projects,13751828.34,13751828.34,Modeled
1972,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Fishing port develop.,0,0,NA
1973,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Markt. & storage infrast.,10444948.78,0,Modeled
1974,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Tax exemption,16188655.25,0,Modeled
1975,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Fishing access,3368879.93,0,Reported
1976,"South, Central America and Carribbean",Venezuela,Capacity-enhancing,Fuel subsidies,0,0,NA
1977,"South, Central America and Carribbean",Venezuela,Ambiguous,Fisher assistance,0,0,NA
1978,"South, Central America and Carribbean",Venezuela,Ambiguous,Vessel buyback,0,0,NA
1979,"South, Central America and Carribbean",Venezuela,Ambiguous,Rural fisher communities,2748761.219,2748761.219,Modeled
