year,flag,vessels_total,fishing_hours_total,fishing_KWh_total,fishing_days_total,regionname,country,category,type,value,estimate_type,type_code,lsf_prop,new_value,subs_per_fishing_hour,subs_per_fishing_KWh,subs_per_fishing_day
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Capacity-enhancing,Tax exemption,18038943.51,Modeled,B5,0.866,15621725.079660002,124.31533229591642,0.21770789558410006,1210.4234526313344
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Capacity-enhancing,Fishing access,12753918.68,Modeled,B6,1,12753918.68,101.49376145683671,0.1777414966730406,988.2162312102897
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Capacity-enhancing,Fuel subsidies,9908655.24,Modeled,B7,0.939,9304227.27036,74.04163746150786,0.12966581659433207,720.9226150906555
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Ambiguous,Fisher assistance,4312025.09,Modeled,C1,0.753,3246954.89277,25.838777368455606,0.045250298104518874,251.58491343328683
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Ambiguous,Vessel buyback,336019.05,Reported,C2,0.998,335347.0119,2.6686409475398647,0.004673471839945741,25.98380690376569
2018,POL,182,125662.09486111114,71755436.5116049,12906,Europe,Poland,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Beneficial,Fisheries mangt.,10816416.03,Modeled,A1,0.743,8036597.110289999,37342.95044006515,140.2230715863841,297651.74482555554
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Fisheries dev. projects,NA,Modeled,B2,0.742,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Fishing access,975586.68,Modeled,B6,1,975586.68,4533.173001117768,17.022100148980396,36132.840000000004
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,PRK,5,215.21055555555557,57312.9444346758,27,Asia,Korea D P Rp,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Beneficial,Fisheries mangt.,3503115.77,Reported,A1,0.743,2602815.01711,4.631645972368234,0.011094590555908359,46.50624505708721
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Beneficial,Fishery R&D,11423020.55,Modeled,A2,0.783,8944225.090650002,15.916030853034387,0.03812507403266236,159.81248040184397
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Beneficial,MPAs,28305028.09,Modeled,A3,0.779,22049616.88211,39.236756570461786,0.093987267482911,393.9753226385191
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Boat constsruct. & renov.,240467.44,Reported,B1,0.848,203916.38912,0.3628642512660002,8.692007807138274e-4,3.643511160505298
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Fisheries dev. projects,2105986.21,Reported,B2,0.742,1562641.76782,2.7806829922988743,0.006660815496129061,27.92077059374274
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Fishing port develop.,1071028.45,Reported,B3,0.791,847183.50395,1.5075424254634981,0.00361114948248656,15.137196990190649
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Markt. & storage infrast.,2771668.44,Reported,B4,0.931,2580423.31764,4.591800488158658,0.010999145149362935,46.106157514964174
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Fishing access,3488440.12,Modeled,B6,1,3488440.12,6.207594287505574,0.014869598705933764,62.33030392910108
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Capacity-enhancing,Fuel subsidies,86199506.7,Modeled,B7,0.939,80941336.7913,144.03313876826374,0.3450152949188256,1446.2332587292512
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Ambiguous,Fisher assistance,1437098.03,Reported,C1,0.753,1082134.81659,1.9256325677664137,0.004612637716255979,19.33522998534851
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Ambiguous,Vessel buyback,480934.89,Reported,C2,0.998,479973.02022,0.8541003072956487,0.0020459018801636856,8.576000504225705
2018,PRT,415,561963.2918055564,234602169.76857123,55967,Europe,Portugal,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Beneficial,Fisheries mangt.,18962176.43,Modeled,A1,0.743,14088897.08749,187.86243414934384,0.8882302171879229,2548.642743757236
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Beneficial,MPAs,295127.17,Modeled,A3,0.779,229904.06543,3.0655584382726415,0.014494231642205561,41.58901328328509
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Fisheries dev. projects,NA,Modeled,B2,0.742,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Markt. & storage infrast.,5878938.03,Modeled,B4,0.931,5473291.305930001,72.98128598394312,0.3450619800265061,990.1033476718525
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Fishing access,NA,Modeled,B6,1,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Ambiguous,Fisher assistance,2100855.75,Modeled,C1,0.753,1581944.37975,21.093767668484997,0.09973320063869434,286.1693885220695
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,QAT,114,74995.81888888885,15861762.87955447,5528,Asia,Qatar,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Beneficial,Fisheries mangt.,596838.34,Modeled,A1,0.743,443450.88661999995,537.5116112073782,1.9425000965288681,5474.702303950617
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Beneficial,Fishery R&D,143293.98,Modeled,A2,0.783,112199.18634000001,135.99784608718002,0.4914792976446852,1385.1751400000003
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Beneficial,MPAs,3903249.21,Modeled,A3,0.779,3040631.13459,3685.5818525881323,13.319234329349907,37538.655982592594
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Boat constsruct. & renov.,51383.25,Modeled,B1,0.848,43572.996,52.81529926258206,0.19086792131860547,537.9382222222222
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Fisheries dev. projects,132415.05,Modeled,B2,0.742,98251.9671,119.09227094514839,0.430384652132734,1212.9872481481482
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Markt. & storage infrast.,105620.15,Modeled,B4,0.931,98332.35965,119.18971562365367,0.43073680507874684,1213.979748765432
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Tax exemption,157897.02,Modeled,B5,0.866,136738.81931999998,165.74260037565324,0.5989731393996586,1688.1335718518517
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Fishing access,4792700.09,Modeled,B6,1,4792700.09,5809.2835647370675,20.994028128839094,59169.136913580245
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Capacity-enhancing,Fuel subsidies,738014.85,Modeled,B7,0.939,692995.94415,839.9878718011003,3.035611674307062,8555.505483333332
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Ambiguous,Fisher assistance,37743.67,Modeled,C1,0.753,28420.98351,34.449381204302775,0.12449577817380432,350.8763396296296
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,ROU,4,825.0070833333338,228288.73337634333,81,Europe,Romania,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Beneficial,Fisheries mangt.,135078647.14,Reported,A1,0.743,100363434.82501999,56.23701039597029,0.026130105058457698,888.2427345985077
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Beneficial,Fishery R&D,128738111.92,Modeled,A2,0.783,100801941.63336,56.48272051920706,0.02624427242419952,892.1236349210114
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Beneficial,MPAs,34949718.49,Modeled,A3,0.779,27225830.70371,15.255549264459537,0.0070883765370530595,240.95574606570435
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Boat constsruct. & renov.,10062774.32,Reported,B1,0.848,8533232.62336,4.781457436045196,0.0022216683329481794,75.52134792470197
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Fisheries dev. projects,15673825.22,Reported,B2,0.742,11629978.313240001,6.516668271137528,0.00302792103202099,102.92835989804499
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Fishing port develop.,1443977.65,Reported,B3,0.791,1142186.32115,0.6400054375244906,2.973737259990878e-4,10.108648663610376
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Markt. & storage infrast.,20706266.67,Reported,B4,0.931,19277534.269770004,10.801851262143801,0.005018999166532446,170.61123691063892
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Tax exemption,980113207.61,Reported,B5,0.866,848778037.79026,475.59890131602623,0.2209834621287998,7511.908362526749
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Fishing access,89174582.28,Modeled,B6,1,89174582.28,49.967519739434834,0.023217033251034074,789.2184535051464
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Capacity-enhancing,Fuel subsidies,2430881.5,Reported,B7,0.939,2282597.7284999997,1.2790163311097806,5.942853446166918e-4,20.201588874335123
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Ambiguous,Fisher assistance,44266629.95,Reported,C1,0.753,33332772.352350004,18.677474207352535,0.008678348294626397,295.0037821804392
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Ambiguous,Vessel buyback,38244091.15,Modeled,C2,0.998,38167602.9677,21.386592523721784,0.009937119799798604,337.7933018355444
2018,RUS,755,1784650.9641666801,3840912028.5008082,112991,Europe,Russian Federation,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Beneficial,Fisheries mangt.,30735131.06,Modeled,A1,0.743,22836202.37758,14250.780237810439,63.17085988400327,133545.0431437427
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Beneficial,Fishery R&D,7379149.56,Modeled,A2,0.783,5777874.105479999,3605.643913883404,15.983098656676333,33788.73745894736
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Beneficial,MPAs,1526504.56,Modeled,A3,0.779,1189147.05224,742.079310373854,3.2894892318995614,6954.076328888889
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Boat constsruct. & renov.,4829409.71,Modeled,B1,0.848,4095339.43408,2555.6693406961203,11.328771276860465,23949.353415672515
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Fisheries dev. projects,12445428.84,Modeled,B2,0.742,9234508.19928,5762.733434233284,25.545045271061188,54002.97192561403
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Fishing access,846553.32,Modeled,B6,1,846553.32,528.2859699453788,2.3417860937578934,4950.604210526316
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,SAU,9,1602.4527777777778,361498.99525687477,171,Asia,Saudi Arabia,Ambiguous,Rural fisher communities,4224172.54,Modeled,C3,0.159,671643.43386,419.1346186134797,1.8579399740315794,3927.7393792982457
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Beneficial,Fisheries mangt.,12115508.92,Reported,A1,0.743,9001823.127559999,71.62779342384873,0.1289776227614006,1224.5712321534484
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Beneficial,Fishery R&D,4642145.72,Modeled,A2,0.783,3634800.09876,28.92222019047118,0.052079214322226106,494.46335175622363
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Beneficial,MPAs,2354040.16,Modeled,A3,0.779,1833797.2846400002,14.591583418614906,0.02627454583894814,249.46228875527143
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Boat constsruct. & renov.,7321817.66,Reported,B1,0.848,6208901.37568,49.40442606172424,0.0889607947242861,844.6335703550537
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Fisheries dev. projects,136042502.42,Modeled,B2,0.742,100943536.79563999,803.210938341399,1.4463133994678499,13731.946238013874
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Fishing port develop.,22286705.89,Reported,B3,0.791,17628784.358990002,140.27279879710068,0.2525842450552789,2398.1477838375736
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Markt. & storage infrast.,18921457.43,Reported,B4,0.931,17615876.86733,140.1700934747297,0.25239930723029286,2396.3919014188546
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Tax exemption,18549082.05,Modeled,B5,0.866,16063505.055300001,127.81782150788091,0.23015700996226063,2185.2135839069515
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Fishing access,44711296.53,Modeled,B6,1,44711296.53,355.76921098996996,0.6406209781398554,6082.342066385526
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Capacity-enhancing,Fuel subsidies,17042252.59,Reported,B7,0.939,16002675.182009999,127.33379626807415,0.22928544290982641,2176.938536527003
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Ambiguous,Fisher assistance,21662877.26,Modeled,C1,0.753,16312146.57678,129.79627001600974,0.23371953189874314,2219.0377604108285
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,SEN,52,125675.0026388892,69793681.53042121,7351,Africa,Senegal,Ambiguous,Rural fisher communities,2503058.8,Modeled,C3,0.159,397986.3492,3.166790060419271,0.005702326349220141,54.140436566453545
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Beneficial,Fisheries mangt.,714062.73,Modeled,A1,0.743,530548.60839,84.45826016818903,0.3236293742352412,375.47672214437364
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Beneficial,MPAs,37964.82,Modeled,A3,0.779,29574.59478,4.707992407854717,0.018040208664304985,20.930357239915075
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Fisheries dev. projects,NA,Modeled,B2,0.742,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Fishing access,55432.35,Modeled,B6,1,55432.35,8.82429953447854,0.0338131821650199,39.230254777070066
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,SGP,34,6281.784722222227,1639370.9923387622,1413,Asia,Singapore,Ambiguous,Rural fisher communities,NA,Modeled,C3,0.159,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Beneficial,Fisheries mangt.,10920709.79,Modeled,A1,0.743,8114087.373969999,2616.7548971618126,0.9237243458937575,22414.606005441987
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Beneficial,MPAs,3873055.9,Modeled,A3,0.779,3017110.5461,973.0039168807842,0.34347405163839,8334.55951961326
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Boat constsruct. & renov.,950495.29,Modeled,B1,0.848,806020.00592,259.93764923800677,0.0917589703475736,2226.5746019889502
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Fisheries dev. projects,11659661.52,Modeled,B2,0.742,8651468.84784,2790.057887206563,0.9849009548662486,23899.085215027626
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Markt. & storage infrast.,15439186.84,Modeled,B4,0.931,14373882.948040001,4635.509437102767,1.6363523107633688,39706.85897248619
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Fishing access,NA,Modeled,B6,1,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Capacity-enhancing,Fuel subsidies,306851.9,Modeled,B7,0.939,288133.9341,92.92183437824806,0.032801757922911616,795.950094198895
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,SLB,6,3100.8205555555505,8784100.375874735,362,Oceania,Solomon Is,Ambiguous,Rural fisher communities,493815.5,Modeled,C3,0.159,78516.6645,25.32125387240693,0.008938498097727074,216.8968632596685
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Beneficial,Fisheries mangt.,17661300.78,Modeled,A1,0.743,13122346.479540002,139388.53544974513,259.69048150037094,820146.6549712501
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Beneficial,Fishery R&D,NA,Modeled,A2,0.783,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Beneficial,MPAs,NA,Modeled,A3,0.779,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Boat constsruct. & renov.,NA,Modeled,B1,0.848,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Fisheries dev. projects,25757903.76,Modeled,B2,0.742,19112364.58992,203015.86407005956,378.2325951159423,1194522.78687
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Tax exemption,3512030.89,Modeled,B5,0.866,3041418.75074,32306.638604310276,60.189502011351735,190088.67192125
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Fishing access,4326075.17,Modeled,B6,1,4326075.17,45952.549959871605,85.61277860295309,270379.698125
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Capacity-enhancing,Fuel subsidies,NA,Modeled,B7,0.939,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Ambiguous,Fisher assistance,NA,Modeled,C1,0.753,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Ambiguous,Vessel buyback,NA,Modeled,C2,0.998,NA,NA,NA,NA
2018,SLE,4,94.14222222222219,50530.717967501856,16,Africa,Sierra Leone,Ambiguous,Rural fisher communities,798613.3,Modeled,C3,0.159,126979.51470000001,1348.80515567463,2.512917286899924,7936.219668750001
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Beneficial,Fisheries mangt.,970765.28,Modeled,A1,0.743,721278.60304,168.2329868670741,0.05388998144772651,1306.664135942029
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Beneficial,Fishery R&D,81409.63,Modeled,A2,0.783,63743.74029000001,14.867763687800737,0.0047625826790903625,115.4777903804348
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Beneficial,MPAs,1312573.22,Modeled,A3,0.779,1022494.53838,238.48941244330518,0.07639518415139245,1852.3451782246377
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Boat constsruct. & renov.,167360.56,Modeled,B1,0.848,141921.75488,33.10221684692768,0.010603615170721826,257.1046284057971
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fisheries dev. projects,2053000.74,Modeled,B2,0.742,1523326.54908,355.3048353930288,0.11381460523403031,2759.649545434783
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fishing port develop.,NA,Modeled,B3,0.791,NA,NA,NA,NA
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Markt. & storage infrast.,NA,Modeled,B4,0.931,NA,NA,NA,NA
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Tax exemption,NA,Modeled,B5,0.866,NA,NA,NA,NA
2018,SLV,8,4287.379166666664,13384280.039874258,552,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fishing access,NA,Modeled,B6,1,NA,NA,NA,NA
