year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez,sovereign_iso3,flag_name,sovereign_name,eez_territory_name,eez_sovereign_name,eez_sovereign2_name,eez_sovereign3_name,is_EU,is_foreign,subs_per_fishing_KWh
2018,701000816,ARG,trawlers,31.880621760428564,107,580.3669621217571,HUAFENG 815,LW6071,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,35.797777777777775,20775.847539598628,4,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701000829,ARG,trawlers,28.49304402725,102,540.4383290851498,RIGEL,LW9696,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,6.934305555555556,3747.5645078103175,1,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701000959,ARG,trawlers,58.456919278136375,435,1634.8621295504452,606 TAE BAEK,LW9043,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,13.07277777777778,21372.189316917513,2,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701000964,ARG,drifting_longlines,27.6086059565,111.2539568684,436.5353831463,POPA,LW6568,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,43.80708333333329,19123.34190743854,3,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006003,ARG,drifting_longlines,37.47426031253847,251,635.2553028952152,LUNES SANTO,LW5669,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,11.41513888888889,7251.527512452062,1,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006235,ARG,drifting_longlines,35.289296847,98,530.7452353895751,PORTOBELO I,LW4832,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,62.451944444444464,33146.071954703344,7,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006445,ARG,fishing,48.909198122028585,1903,1254.4663660083284,API V,LW2678,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,12.083055555555553,15157.786793054516,1,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006529,ARG,drifting_longlines,39.526453676433334,506,1125.4543646437335,BELLISSIMO4,LW2971,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,1.1281944444444443,1269.731361666812,1,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006637,ARG,drifting_longlines,43.316183627085714,531,647.4278287489142,ATLANTIC EXPRESS,LW03206,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,1.173055555555556,759.4688113351849,2,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701006640,ARG,trawlers,26.188525591099996,136.5958617784571,479.4054271782,DON FRANCO,LW3209,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,60.92263888888894,29206.643721351018,9,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701007017,ARG,drifting_longlines,29.398805168733332,103,478.4124183401333,HUAFENG 822,LW4812,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,83.264444444444493,39834.74422841436,8,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701007020,ARG,drifting_longlines,34.7212016541,105,602.6777986882,HUAFENG 820,LW5601,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,1.795277777777778,1081.974059144955,1,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701055000,ARG,drifting_longlines,30.987740647449996,88,503.9692909097,CALLEJA,LW2828,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,65.34597222222224,32932.363284638304,8,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,701062000,ARG,drifting_longlines,27.7071846021,119.6140472521,421.4096190857,INSOLITO,LW9928,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,44.64624999999996,18814.359206104913,3,ARG,Argentina,Argentina,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.3701143215503337
2018,710017040,BRA,drifting_longlines,24.656472935719997,90.00367151597999,404.47749460102,CARDOSOABRASIL,PR2826,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,4.6254166666666645,1870.8769448191342,1,BRA,Brazil,Brazil,Uruguay,Uruguay,NA,NA,FALSE,TRUE,2.8429832653743587
2018,725004140,CHL,set_longlines,51,985,1036.42,ANTARCTIC BAY,CB9738,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,3.8299999999999987,3969.4885999999988,1,CHL,Chile,Chile,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.8058790702355862
2018,740335000,FLK,trawlers,81.83532854839997,2511,3119.5365169914726,CAPRICORN,ZDLY,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,2.1165277777777787,6602.585692004588,1,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740336000,FLK,trawlers,62.91493862275715,1717,1828.6954359607641,ARGOS GALICIA,ZDLX,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,3.0323611111111113,5545.264924073803,2,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740349000,FLK,trawlers,49.0626347218,775,1271.1164479081929,KESTREL,ZDLJ1,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,11.42319444444444,14520.210345986821,4,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740353000,FLK,trawlers,73.73082662935,2327,2459.546836992207,ARGOS PEREIRA,ZDLO1,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,3.648611111111111,8973.929917747952,1,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740359000,FLK,trawlers,66.97752584636429,2074,2091.969631577857,ARGOS VIGO,ZDLU1,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,5.983333333333334,12516.95162894084,4,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740368000,FLK,trawlers,64.76063172225,950,1792.0872449692856,KALATXORI,ZDLB2,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,10.058749999999998,18026.15757533479,5,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,740402000,FLK,trawlers,60.090670434,1499,2048.1323809727332,MONTEFERRO,ZDLM3,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,3.129583333333333,6409.800963952583,2,GBR,Falkland Islands,United Kingdom,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.12910373428477465
2018,900028618,CHN,squid_jigger,58.29954166222,687.44961197251,1063.6061525311,@@@,NA,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,11.377777777777778,12101.474446576072,2,CHN,China,China,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.7384670645121026
2018,900028619,CHN,squid_jigger,47.638316053687504,584.7904720937375,931.7941452732251,HHH,NA,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,11.351666666666675,10577.416539093228,2,CHN,China,China,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.7384670645121026
2018,900028873,CHN,squid_jigger,60.47,980,1323,ZHOUYU6,BZ7UU,8467,200NM,Uruguayan Exclusive Economic Zone,URY,URY,NA,NA,21.299305555555552,28178.981249999997,2,CHN,China,China,Uruguay,Uruguay,NA,NA,FALSE,TRUE,0.7384670645121026
2018,408903455,BHR,drifting_longlines,22.0270256015,22.5076310225,416.77619757219986,AL ABASSY 1,BH3146,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,8.360694444444446,3484.5384396185723,4,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408904470,BHR,pole_and_line,21.061710870699994,20.739836752600002,709.1316105285,DHAWI,1095,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.041527777777779,2156.8434915227253,1,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906533,BHR,trollers,13.600978710399998,34.5907399832,255.25657860319998,SER ALFALAK,BH10377,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.9868055555555555,507.1451884609412,1,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906548,BHR,fixed_gear,18.95605698803333,202.96917563499997,422.01618574429995,FARASANI,BH6143,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.923888888888889,811.9122506847281,1,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906866,BHR,other_purse_seines,34.47243619938,124.40040012000001,542.15939516796,HAMANDI,BH6538,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.7965277777777784,2058.3232037383596,3,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906891,BHR,other_purse_seines,32.757076688075,149.73370393104994,451.64309721052496,SAHLAAN,BH6564,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.3172222222222219,594.9143241589748,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906892,BHR,other_purse_seines,29.97259482357999,105.35043872931999,469.286862319,MAYSOOR,BH10376,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,4.683333333333335,2197.826805193983,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906893,BHR,other_purse_seines,30.178868624480007,97.99164197212001,463.30116707919996,SHABAH ALSOFON,BH6495,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.0526388888888887,1414.291159893575,5,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906895,BHR,other_purse_seines,29.00671187043999,91.1497302849,422.7258603606,WARD AL BANDAR,BH7642,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,2.959027777777778,1250.8575631920255,5,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906899,BHR,other_purse_seines,29.222939887049996,92.70944672717498,438.72268456545004,DHIYAA YOUSUF,BH9172,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,4.545416666666665,1994.177402468539,6,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906902,BHR,other_purse_seines,31.226760489879993,109.21528064304002,526.90500991872,NAWAF,BH11352,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,4.2541666666666655,2241.541729695888,12,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906903,BHR,other_purse_seines,29.30209831592,88.15192491064,361.14917678183997,THEWWAT MAHDI,BH6921,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.533611111111111,553.8623902812606,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906918,BHR,other_purse_seines,26.768002810599995,58.420837327033325,488.9811742244333,SROOR ALKATER,BH10864,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.966666666666667,1939.6253244235857,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906922,BHR,other_purse_seines,28.824923059200003,90.63239782017997,395.08608168857995,NOOR HAMADI 1,BH10916,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,2.074722222222223,819.6938733700014,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906923,BHR,purse_seines,36.00863615575,133.511481584575,516.0757729747752,DHOA ALHILAL,BH8351,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,4.340277777777778,2239.912209091905,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906928,BHR,other_purse_seines,32.480785162100005,123.24565692024004,510.54831579314,MAZLOOK,BH9541,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,2.4447222222222225,1248.148813137618,4,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906948,BHR,fishing,30.255095353266668,69.98809401496665,411.4005562690999,THARWAT THOOQ,BH7151,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.5901388888888888,1476.9851359722177,3,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906951,BHR,other_purse_seines,31.0526319953,98.34928128816001,440.9574393251999,DANAT ALSAYED,BH8369,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,2.6762499999999996,1180.112346994066,4,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906966,BHR,purse_seines,28.579375835119993,73.08312249738,424.3985626433401,ZANBAY,BH8304,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,6.589583333333335,2796.6096950851756,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906971,BHR,other_purse_seines,27.136644423750006,76.82982154585,393.3499454866,SAQER ALSAMAD,BH8245,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,3.3933333333333335,1334.7674816845297,7,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906974,BHR,purse_seines,31.28984578002,83.17113789783998,516.6850589471003,HOBOOB ALSMAELC,BH8122,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.29375,668.4612950128104,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906993,BHR,fishing,34.534296190759996,121.04859317414001,563.1210574957198,BU MARJOASH,BH733,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,1.9993055555555554,1125.8510587015123,1,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906997,BHR,other_purse_seines,30.4103944768,88.38927264254998,433.6918243262,CAPRICE,BH9084,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,5.454305555555555,2365.4877268214173,9,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408906999,BHR,fishing,33.589037591639986,103.42866811374,582.3486862852999,BUFRAN,BH369,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,8.020277777777777,4670.598227532075,5,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408907000,BHR,other_purse_seines,28.958783060099996,75.70819157404,377.3633029519799,MBRAKAN,BH9614,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,2.1325,804.7272435450974,2,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,408907025,BHR,other_purse_seines,31.459496870999995,60.8785561353,477.75470129,BU FARAH 2,BH13296,8468,200NM,Qatari Exclusive Economic Zone,QAT,QAT,NA,NA,10.261666666666665,4902.559493070882,4,BHR,Bahrain,Bahrain,Qatar,Qatar,NA,NA,FALSE,TRUE,0.21689803608238947
2018,341975000,KNA,fishing,29.763550544124993,231.022891922875,527.3272262308749,MNG:JORGIA,V4PJ3,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,1.0116666666666665,533.4793772035687,1,KNA,St. Kitts & Nevis,St. Kitts & Nevis,Iran,Iran,NA,NA,FALSE,TRUE,0.07332456372851154
2018,377155000,VCT,drifting_longlines,41.81379459349999,234.47127551760002,899.0122952542999,DELTA 200,J8B5173,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,2.6055555555555556,2342.426480412593,1,VCT,St. Vincent & Grenadines,St. Vincent & Grenadines,Iran,Iran,NA,NA,FALSE,TRUE,0.032341682386666404
2018,412420836,CHN,trawlers,32.39424958461248,297,676.7031167505876,ZHEN YUAN YU 817,NA,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,2490.8468055555577,1685563.7966676906,125,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412420838,CHN,trawlers,30.995365475139998,297,857.84614927988,ZHENYUANYU819,BZ4VZ,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,2345.954444444444,2012467.986552687,118,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412460037,CHN,trawlers,28.5631341584,283.83614734429995,584.3867719168002,ZHONG YANG 312,NA,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,962.1900000000024,562291.1080706271,55,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412460038,CHN,trawlers,39.69817473537502,693.7612865609,606.93658823175,ZHONG YANG 312,3O,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,946.299444444445,574343.7562567121,52,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412460041,CHN,drifting_longlines,27.414809347000006,174.75585959409995,396.49217675456663,ZHONG YANG 319,NA,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,995.413194444444,394673.54423549434,72,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412463273,CHN,trawlers,40.468760955275,497.6528564742,663.8817741015,LONG MEI HAO 02,Q8YR7,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,907.5516666666659,602507.0105554394,54,CHN,China,China,Iran,Iran,NA,NA,FALSE,TRUE,0.7384670645121026
2018,457355000,MNG,drifting_longlines,27.526147875849997,219.0722896465,425.47748701265,MR 280,JVJP6,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,129.48000000000005,55090.82501839794,34,MNG,Mongolia,Mongolia,Iran,Iran,NA,NA,FALSE,TRUE,0
2018,466514490,QAT,set_longlines,20.735223452833328,77.96784854168334,246.40052219063335,ALMUTAWAKIL ALAH3302,3302,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,16.46111111111111,4056.0263736158136,1,QAT,Qatar,Qatar,Iran,Iran,NA,NA,FALSE,TRUE,0.34506198002650623
2018,677022100,TZA,pole_and_line,28.026577259899998,433.0756227536,369.8423662121,LESHA,51M321,8469,200NM,Iranian Exclusive Economic Zone,IRN,IRN,NA,NA,7.5669444444444425,2798.5766383288365,1,TZA,Tanzania,Tanzania,Iran,Iran,NA,NA,FALSE,TRUE,9.57606704091202
2018,225986769,ESP,trawlers,29.5,255.97,235.29,JOMAFRAN,EAUC,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,3.564722222222222,838.7434916666667,7,ESP,Spain,Spain,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.8071668960609172
2018,247055400,ITA,trawlers,43.849999999999994,665,1140,F/V EIGHTEEN,IZGU,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,2.591944444444444,2954.8166666666666,1,ITA,Italy,Italy,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.30565843237865425
2018,247110330,ITA,trawlers,55.6,695,1839,SALVATORE PRIMO,IPZP,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,4.781111111111113,8792.463333333335,2,ITA,Italy,Italy,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.30565843237865425
2018,247118400,ITA,trawlers,41.4,435,990,IDRA Q,IQXI,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,27.32597222222223,27052.712500000012,2,ITA,Italy,Italy,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.30565843237865425
2018,312191000,BLZ,tuna_purse_seines,87,2548,3847.6432429716892,PLAYA DE AZKORRI,V3ML9,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,3.088611111111111,11883.873671833948,1,BLZ,Belize,Belize,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,1.2219727058265955
2018,371996000,PAN,tuna_purse_seines,33.73738013568334,193,619.6039848564168,ZAHARA DOS,HP5241,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,1.5020833333333337,930.6968189197427,2,PAN,Panama,Panama,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,1.3186373840455805
2018,412200997,CHN,trawlers,34.76618058610001,338.7103466438333,492.5121963385001,YI FENG 8,4L,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,4502.937222222219,2217751.50129105,246,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412200999,CHN,drifting_longlines,39.9451860608,334.75921735239996,816.5822393871,YI FENG 10,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,529.8915277777778,432700.0103850296,42,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412202222,CHN,fishing,35.933560445400005,408.96833506247486,534.67259916615,FUYUANYU128,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,96.21472222222219,51443.375608604656,5,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412202673,CHN,trawlers,43.36536943055555,356,735.8856918151888,FU YUAN YU 129,F,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,4297.585972222226,3162532.0263040042,243,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412205337,CHN,trawlers,39.29946598912502,356,656.2891380400001,FU YUAN YU126,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,338.5552777777778,222190.15143167062,25,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412209126,CHN,trawlers,38.803117417399996,350.9099339820999,621.9429554490999,YIFENG28,YIFENG,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,4377.911805555558,2722811.4070427287,266,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412330952,CHN,fishing,56.4024527882,627,1080.5199663905667,LU LAO YUAN YU 008,BZTM3,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,1361.262777777778,1470871.6108931738,76,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440268,CHN,drifting_longlines,58.03916004276001,722.1015301554601,859.3841062080601,FU YUAN YU 373,675,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,11.10486111111111,9543.341140536868,1,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440269,CHN,drifting_longlines,48.69408013291111,619.8354061457331,819.2383060841668,FU YUAN YU 379,X,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,5.217083333333333,4274.034512699937,1,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440338,CHN,trawlers,32.37705834318333,254.93486625885,543.9673643267834,FU YUAN YU ??????,P000,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,3966.4155555555576,2157600.61558031,244,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440647,CHN,trawlers,49.0564421421,782.2267506245,1118.4596215572,FU YUAN YU 9802,4,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,492.81388888888927,551192.4356647993,27,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440648,CHN,drifting_longlines,60.587164349,1230.7638855382,1909.8491322525997,FU YUAN YU 9803,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,384.8937500000002,735088.9944469495,25,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440649,CHN,trawlers,42.705858776300005,426.3101777824999,835.5472909384999,FU YUAN YU 9805,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,727.7422222222228,608063.0422793423,39,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440651,CHN,fishing,58.326539059199995,1083.4064189193998,1524.3825921388998,FU YUAN YU 9806,X,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,551.5250000000019,840735.1091294097,33,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412440652,CHN,trawlers,44.8915795961,398.7015182121999,782.3371648715998,FU YUAN YU 9807,NA,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,669.7284722222221,523953.4741921212,40,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
2018,412448839,CHN,fishing,34.65457272955833,257.34430485796673,462.57989638230833,FU YUAN YU 120,P,8471,200NM,Guinea Bissau Exclusive Economic Zone,GNB,GNB,NA,NA,793.6311111111111,367117.797143554,69,CHN,China,China,Guinea-Bissau,Guinea-Bissau,NA,NA,FALSE,TRUE,0.7384670645121026
